budget,round,cust,fit
15,3,27,-392
15,3,27,-349
15,3,27,-346
15,3,27,-363
15,3,27,-358
15,3,27,-347
15,3,27,-362
15,3,27,-341
15,3,27,-351
15,3,27,-345
15,3,27,-312
15,3,27,-397
15,3,27,-321
15,3,27,-336
15,3,27,-339
15,3,27,-344
15,3,27,-371
15,3,27,-393
15,3,27,-329
15,3,27,-370
15,3,27,-324
15,3,27,-366
15,3,27,-344
15,3,27,-348
15,3,27,-362
15,3,27,-356
15,3,27,-369
15,3,27,-364
15,3,27,-325
15,3,27,-356
15,3,27,-368
15,3,27,-355
15,3,27,-390
15,3,27,-351
15,3,27,-361
15,3,27,-358
15,3,27,-375
15,3,28,-334
15,3,28,-347
15,3,28,-349
15,3,28,-335
15,3,28,-343
15,3,28,-366
15,3,28,-335
15,3,28,-366
15,3,28,-391
15,3,28,-341
15,3,28,-334
15,3,28,-371
15,3,28,-383
15,3,28,-360
15,3,28,-387
15,3,28,-365
15,3,28,-342
15,3,28,-333
15,3,28,-370
15,3,28,-341
15,3,28,-365
15,3,28,-325
15,3,28,-355
15,3,28,-353
15,3,28,-388
15,3,28,-328
15,3,28,-366
15,3,28,-365
15,3,28,-351
15,3,28,-355
15,3,28,-377
15,3,28,-369
15,3,28,-396
15,3,28,-365
15,3,28,-392
15,3,28,-363
15,3,28,-377
15,3,28,-315
15,3,28,-347
15,3,28,-324
15,3,28,-384
15,3,28,-377
15,3,28,-386
15,3,28,-369
15,3,28,-340
15,3,28,-317
15,3,28,-374
15,3,28,-356
15,3,28,-314
15,3,28,-365
15,3,28,-343
15,3,28,-342
15,3,28,-329
15,3,28,-382
15,3,28,-361
15,3,28,-372
15,3,28,-342
15,3,28,-334
15,3,28,-380
15,3,28,-380
15,3,28,-351
15,3,28,-361
15,3,28,-340
15,3,28,-371
15,3,28,-361
15,3,28,-384
15,3,28,-380
15,3,28,-358
15,3,28,-317
15,3,28,-331
15,3,28,-342
15,3,28,-332
15,3,28,-381
15,3,28,-351
15,3,28,-339
15,3,28,-360
15,3,28,-366
15,3,28,-389
15,3,28,-360
15,3,28,-342
15,3,28,-383
15,3,28,-355
15,3,28,-351
15,3,28,-350
15,3,28,-348
15,3,28,-344
15,3,28,-352
15,3,28,-334
15,3,28,-367
15,3,28,-367
15,3,28,-341
15,3,28,-364
15,3,28,-344
15,3,28,-368
15,3,28,-374
15,3,28,-365
15,3,28,-329
15,3,28,-362
15,3,28,-322
15,3,28,-333
15,3,29,-393
15,3,29,-404
15,3,29,-415
15,3,29,-388
15,3,29,-364
15,3,29,-350
15,3,29,-380
15,3,29,-392
15,3,29,-354
15,3,29,-325
15,3,29,-352
15,3,29,-344
15,3,29,-396
15,3,29,-395
15,3,29,-326
15,3,29,-347
15,3,29,-414
15,3,29,-333
15,3,29,-334
15,3,29,-326
15,3,29,-406
15,3,29,-334
15,3,29,-340
15,3,29,-407
15,3,29,-403
15,3,29,-372
15,3,29,-377
15,3,29,-368
15,3,29,-377
15,3,29,-391
15,3,29,-352
15,3,29,-364
15,3,29,-370
15,3,29,-356
15,3,29,-318
15,3,29,-372
15,3,29,-363
15,3,29,-377
15,3,29,-393
15,3,29,-335
15,3,29,-354
15,3,29,-331
15,3,29,-348
15,3,29,-387
15,3,29,-387
15,3,29,-369
15,3,29,-333
15,3,29,-382
15,3,29,-384
15,3,29,-386
15,3,29,-363
15,3,29,-357
15,3,29,-363
15,3,29,-374
15,3,29,-370
15,3,29,-330
15,3,29,-391
15,3,29,-381
15,3,29,-379
15,3,29,-365
15,3,29,-330
15,3,29,-336
15,3,29,-372
15,3,29,-380
15,3,29,-358
15,3,29,-353
15,3,29,-357
15,3,29,-334
15,3,29,-384
15,3,29,-390
15,3,29,-336
15,3,29,-352
15,3,29,-359
15,3,29,-375
15,3,29,-359
15,3,29,-392
15,3,29,-357
15,3,29,-352
15,3,29,-362
15,3,29,-332
15,3,29,-349
15,3,29,-375
15,3,29,-357
15,3,29,-389
15,3,29,-353
15,3,29,-371
15,3,29,-389
15,3,29,-360
15,3,29,-374
15,3,29,-367
15,3,29,-355
15,3,29,-345
15,3,29,-330
15,3,29,-393
15,3,29,-359
15,3,29,-378
15,3,29,-386
15,3,29,-382
15,3,29,-383
15,3,29,-395
15,3,30,-354
15,3,30,-374
15,3,30,-389
15,3,30,-381
15,3,30,-409
15,3,30,-344
15,3,30,-396
15,3,30,-376
15,3,30,-358
15,3,30,-353
15,3,30,-387
15,3,30,-392
15,3,30,-372
15,3,30,-396
15,3,30,-404
15,3,30,-361
15,3,30,-386
15,3,30,-376
15,3,30,-355
15,3,30,-399
15,3,30,-370
15,3,30,-359
15,3,30,-359
15,3,30,-366
15,3,30,-381
15,3,30,-392
15,3,30,-371
15,3,30,-391
15,3,30,-338
15,3,30,-409
15,3,30,-358
15,3,30,-381
15,3,30,-321
15,3,30,-414
15,3,30,-367
15,3,30,-366
15,3,30,-387
15,3,30,-400
15,3,30,-353
15,3,30,-413
15,3,30,-373
15,3,30,-379
15,3,30,-333
15,3,30,-379
15,3,30,-322
15,3,30,-374
15,3,30,-356
15,3,30,-356
15,3,30,-338
15,3,30,-394
15,3,30,-315
15,3,30,-336
15,3,30,-390
15,3,30,-363
15,3,30,-348
15,3,30,-348
15,3,30,-412
15,3,30,-367
15,3,30,-391
15,3,30,-398
15,3,30,-402
15,3,30,-347
15,3,30,-362
15,3,30,-373
15,3,30,-385
15,3,30,-363
15,3,30,-369
15,3,30,-382
15,3,30,-402
15,3,30,-366
15,3,30,-400
15,3,30,-373
15,3,30,-374
15,3,30,-338
15,3,30,-403
15,3,30,-365
15,3,30,-360
15,3,30,-389
15,3,30,-339
15,3,30,-414
15,3,30,-377
15,3,30,-374
15,3,30,-371
15,3,30,-355
15,3,30,-376
15,3,30,-342
15,3,30,-368
15,3,30,-401
15,3,30,-346
15,3,30,-338
15,3,30,-334
15,3,30,-328
15,3,30,-387
15,3,30,-360
15,3,30,-359
15,3,30,-383
15,3,30,-357
15,3,30,-353
15,3,30,-412
15,3,30,-423
15,3,31,-371
15,3,31,-383
15,3,31,-373
15,3,31,-393
15,3,31,-386
15,3,31,-364
15,3,31,-386
15,3,31,-384
15,3,31,-396
15,3,31,-371
15,3,31,-379
15,3,31,-388
15,3,31,-349
15,3,31,-353
15,3,31,-406
15,3,31,-353
15,3,31,-377
15,3,31,-367
15,3,31,-400
15,3,31,-371
15,3,31,-376
15,3,31,-417
15,3,31,-432
15,3,31,-361
15,3,31,-382
15,3,31,-375
15,3,31,-363
15,3,31,-381
15,3,31,-417
15,3,31,-372
15,3,31,-363
15,3,31,-381
15,3,31,-336
15,3,31,-373
15,3,31,-384
15,3,31,-394
15,3,31,-388
15,3,31,-387
15,3,31,-405
15,3,31,-388
15,3,31,-362
15,3,31,-367
15,3,31,-377
15,3,31,-380
15,3,31,-372
15,3,31,-390
15,3,31,-365
15,3,31,-381
15,3,31,-335
15,3,31,-307
15,3,31,-365
15,3,31,-360
15,3,31,-366
15,3,31,-365
15,3,31,-393
15,3,31,-381
15,3,31,-363
15,3,31,-367
15,3,31,-368
15,3,31,-364
15,3,31,-398
15,3,31,-425
15,3,31,-407
15,3,31,-381
15,3,31,-342
15,3,31,-382
15,3,31,-374
15,3,31,-368
15,3,31,-357
15,3,31,-389
15,3,31,-368
15,3,31,-391
15,3,31,-360
15,3,31,-404
15,3,31,-368
15,3,31,-397
15,3,31,-384
15,3,31,-385
15,3,31,-360
15,3,31,-415
15,3,31,-402
15,3,31,-385
15,3,31,-410
15,3,31,-364
15,3,31,-383
15,3,31,-382
15,3,31,-373
15,3,31,-411
15,3,31,-392
15,3,31,-372
15,3,31,-407
15,3,31,-330
15,3,31,-349
15,3,31,-385
15,3,31,-369
15,3,31,-349
15,3,31,-408
15,3,31,-411
15,3,31,-385
15,3,31,-361
15,3,32,-387
15,3,32,-361
15,3,32,-394
15,3,32,-363
15,3,32,-368
15,3,32,-388
15,3,32,-393
15,3,32,-369
15,3,32,-348
15,3,32,-382
15,3,32,-406
15,3,32,-378
15,3,32,-391
15,3,32,-325
15,3,32,-392
15,3,32,-410
15,3,32,-395
15,3,32,-383
15,3,32,-396
15,3,32,-390
15,3,32,-405
15,3,32,-369
15,3,32,-396
15,3,32,-368
15,3,32,-381
15,3,32,-384
15,3,32,-358
15,3,32,-357
15,3,32,-396
15,3,32,-385
15,3,32,-373
15,3,32,-360
15,3,32,-358
15,3,32,-387
15,3,32,-402
15,3,32,-390
15,3,32,-408
15,3,32,-345
15,3,32,-368
15,3,32,-369
15,3,32,-367
15,3,32,-374
15,3,32,-342
15,3,32,-386
15,3,32,-376
15,3,32,-407
15,3,32,-320
15,3,32,-382
15,3,32,-366
15,3,32,-406
15,3,32,-366
15,3,32,-396
15,3,32,-392
15,3,32,-357
15,3,32,-383
15,3,32,-389
15,3,32,-389
15,3,32,-395
15,3,32,-390
15,3,32,-414
15,3,32,-356
15,3,32,-361
15,3,32,-412
15,3,32,-380
15,3,32,-417
15,3,32,-395
15,3,32,-384
15,3,32,-343
15,3,32,-394
15,3,32,-404
15,3,32,-387
15,3,32,-351
15,3,32,-337
15,3,32,-358
15,3,32,-362
15,3,32,-374
15,3,32,-378
15,3,32,-383
15,3,32,-378
15,3,32,-357
15,3,32,-357
15,3,32,-355
15,3,32,-368
15,3,32,-398
15,3,32,-381
15,3,32,-383
15,3,32,-387
15,3,32,-320
15,3,32,-365
15,3,32,-376
15,3,32,-378
15,3,32,-406
15,3,32,-403
15,3,32,-365
15,3,32,-369
15,3,32,-389
15,3,32,-351
15,3,32,-357
15,3,32,-394
15,3,32,-377
15,3,33,-408
15,3,33,-380
15,3,33,-426
15,3,33,-401
15,3,33,-376
15,3,33,-376
15,3,33,-402
15,3,33,-410
15,3,33,-356
15,3,33,-388
15,3,33,-370
15,3,33,-400
15,3,33,-351
15,3,33,-414
15,3,33,-340
15,3,33,-410
15,3,33,-388
15,3,33,-387
15,3,33,-414
15,3,33,-388
15,3,33,-389
15,3,33,-348
15,3,33,-395
15,3,33,-407
15,3,33,-359
15,3,33,-418
15,3,33,-389
15,3,33,-380
15,3,33,-403
15,3,33,-394
15,3,33,-374
15,3,33,-356
15,3,33,-381
15,3,33,-403
15,3,33,-436
15,3,33,-421
15,3,33,-368
15,3,33,-361
15,3,33,-402
15,3,33,-389
15,3,33,-365
15,3,33,-393
15,3,33,-366
15,3,33,-382
15,3,33,-339
15,3,33,-397
15,3,33,-403
15,3,33,-397
15,3,33,-380
15,3,33,-409
15,3,33,-388
15,3,33,-386
15,3,33,-395
15,3,33,-366
15,3,33,-389
15,3,33,-391
15,3,33,-364
15,3,33,-401
15,3,33,-410
15,3,33,-357
15,3,33,-356
15,3,33,-393
15,3,33,-397
15,3,33,-388
15,3,33,-401
15,3,33,-371
15,3,33,-365
15,3,33,-387
15,3,33,-421
15,3,33,-361
15,3,33,-407
15,3,33,-405
15,3,33,-425
15,3,33,-387
15,3,33,-398
15,3,33,-366
15,3,33,-408
15,3,33,-407
15,3,33,-389
15,3,33,-384
15,3,33,-392
15,3,33,-355
15,3,33,-391
15,3,33,-362
15,3,33,-401
15,3,33,-389
15,3,33,-406
15,3,33,-382
15,3,33,-372
15,3,33,-360
15,3,33,-385
15,3,33,-410
15,3,33,-403
15,3,33,-410
15,3,33,-416
15,3,33,-397
15,3,33,-344
15,3,33,-371
15,3,33,-416
15,3,33,-363
15,3,34,-417
15,3,34,-379
15,3,34,-360
15,3,34,-372
15,3,34,-415
15,3,34,-396
15,3,34,-401
15,3,34,-353
15,3,34,-412
15,3,34,-412
15,3,34,-425
15,3,34,-370
15,3,34,-423
15,3,34,-406
15,3,34,-401
15,3,34,-396
15,3,34,-397
15,3,34,-395
15,3,34,-369
15,3,34,-387
15,3,34,-397
15,3,34,-396
15,3,34,-361
15,3,34,-387
15,3,34,-399
15,3,34,-423
15,3,34,-378
15,3,34,-415
15,3,34,-418
15,3,34,-372
15,3,34,-341
15,3,34,-372
15,3,34,-423
15,3,34,-372
15,3,34,-386
15,3,34,-419
15,3,34,-366
15,3,34,-413
15,3,34,-380
15,3,34,-413
15,3,34,-387
15,3,34,-407
15,3,34,-395
15,3,34,-377
15,3,34,-433
15,3,34,-421
15,3,34,-427
15,3,34,-379
15,3,34,-403
15,3,34,-374
15,3,34,-382
15,3,34,-413
15,3,34,-402
15,3,34,-390
15,3,34,-379
15,3,34,-380
15,3,34,-409
15,3,34,-420
15,3,34,-364
15,3,34,-347
15,3,34,-402
15,3,34,-411
15,3,34,-398
15,3,34,-367
15,3,34,-397
15,3,34,-399
15,3,34,-410
15,3,34,-344
15,3,34,-412
15,3,34,-375
15,3,34,-405
15,3,34,-399
15,3,34,-422
15,3,34,-416
15,3,34,-406
15,3,34,-369
15,3,34,-399
15,3,34,-381
15,3,34,-394
15,3,34,-416
15,3,34,-394
15,3,34,-426
15,3,34,-409
15,3,34,-396
15,3,34,-398
15,3,34,-421
15,3,34,-389
15,3,34,-368
15,3,34,-386
15,3,34,-426
15,3,34,-357
15,3,34,-398
15,3,34,-370
15,3,34,-382
15,3,34,-386
15,3,34,-409
15,3,34,-418
15,3,34,-390
15,3,34,-390
15,3,34,-398
15,3,35,-440
15,3,35,-388
15,3,35,-384
15,3,35,-405
15,3,35,-392
15,3,35,-411
15,3,35,-398
15,3,35,-389
15,3,35,-415
15,3,35,-420
15,3,35,-383
15,3,35,-402
15,3,35,-378
15,3,35,-402
15,3,35,-414
15,3,35,-381
15,3,35,-400
15,3,35,-435
15,3,35,-402
15,3,35,-394
15,3,35,-407
15,3,35,-421
15,3,35,-411
15,3,35,-374
15,3,35,-370
15,3,35,-399
15,3,35,-401
15,3,35,-378
15,3,35,-370
15,3,35,-402
15,3,35,-370
15,3,35,-421
15,3,35,-428
15,3,35,-407
15,3,35,-372
15,3,35,-411
15,3,35,-402
15,3,35,-427
15,3,35,-411
15,3,35,-407
15,3,35,-418
15,3,35,-381
15,3,35,-377
15,3,35,-390
15,3,35,-383
15,3,35,-375
15,3,35,-368
15,3,35,-384
15,3,35,-395
15,3,35,-389
15,3,35,-407
15,3,35,-398
15,3,35,-406
15,3,35,-400
15,3,35,-411
15,3,35,-355
15,3,35,-404
15,3,35,-431
15,3,35,-398
15,3,35,-384
15,3,35,-422
15,3,35,-421
15,3,35,-402
15,3,35,-434
15,3,35,-401
15,3,35,-400
15,3,35,-383
15,3,35,-377
15,3,35,-380
15,3,35,-392
15,3,35,-441
15,3,35,-416
15,3,35,-395
15,3,35,-412
15,3,35,-391
15,3,35,-432
15,3,35,-364
15,3,35,-410
15,3,35,-382
15,3,35,-384
15,3,35,-367
15,3,35,-361
15,3,35,-366
15,3,35,-377
15,3,35,-406
15,3,35,-409
15,3,35,-436
15,3,35,-379
15,3,35,-407
15,3,35,-392
15,3,35,-399
15,3,35,-386
15,3,35,-370
15,3,35,-418
15,3,35,-396
15,3,35,-402
15,3,35,-402
15,3,35,-423
15,3,35,-394
15,3,35,-383
15,3,36,-369
15,3,36,-414
15,3,36,-402
15,3,36,-393
15,3,36,-398
15,3,36,-434
15,3,36,-400
15,3,36,-386
15,3,36,-391
15,3,36,-384
15,3,36,-396
15,3,36,-401
15,3,36,-436
15,3,36,-386
15,3,36,-400
15,3,36,-423
15,3,36,-402
15,3,36,-407
15,3,36,-401
15,3,36,-420
15,3,36,-372
15,3,36,-379
15,3,36,-428
15,3,36,-409
15,3,36,-402
15,3,36,-415
15,3,36,-424
15,3,36,-386
15,3,36,-407
15,3,36,-430
15,3,36,-384
15,3,36,-380
15,3,36,-402
15,3,36,-415
15,3,36,-435
15,3,36,-382
15,3,36,-413
15,3,36,-395
15,3,36,-394
15,3,36,-411
15,3,36,-440
15,3,36,-393
15,3,36,-432
15,3,36,-405
15,3,36,-397
15,3,36,-362
15,3,36,-389
15,3,36,-406
15,3,36,-399
15,3,36,-401
15,3,36,-428
15,3,36,-424
15,3,36,-385
15,3,36,-412
15,3,36,-430
15,3,36,-381
15,3,36,-422
15,3,36,-391
15,3,36,-395
15,3,36,-395
15,3,36,-386
15,3,36,-411
15,3,36,-406
15,3,36,-373
15,3,36,-398
15,3,36,-414
15,3,36,-411
15,3,36,-396
15,3,36,-436
15,3,36,-374
15,3,36,-420
15,3,36,-420
15,3,36,-435
15,3,36,-422
15,3,36,-383
15,3,36,-394
15,3,36,-411
15,3,36,-378
15,3,36,-436
15,3,36,-420
15,3,36,-419
15,3,36,-387
15,3,36,-411
15,3,36,-414
15,3,36,-366
15,3,36,-420
15,3,36,-416
15,3,36,-397
15,3,36,-399
15,3,36,-404
15,3,36,-414
15,3,36,-405
15,3,36,-402
15,3,36,-398
15,3,36,-394
15,3,36,-395
15,3,36,-422
15,3,36,-436
15,3,36,-419
15,3,36,-424
15,3,37,-402
15,3,37,-409
15,3,37,-421
15,3,37,-408
15,3,37,-431
15,3,37,-362
15,3,37,-394
15,3,37,-422
15,3,37,-421
15,3,37,-378
15,3,37,-392
15,3,37,-373
15,3,37,-396
15,3,37,-388
15,3,37,-381
15,3,37,-408
15,3,37,-410
15,3,37,-419
15,3,37,-385
15,3,37,-415
15,3,37,-427
15,3,37,-375
15,3,37,-402
15,3,37,-406
15,3,37,-430
15,3,37,-416
15,3,37,-390
15,3,37,-440
15,3,37,-433
15,3,37,-378
15,3,37,-381
15,3,37,-420
15,3,37,-373
15,3,37,-397
15,3,37,-410
15,3,37,-405
15,3,37,-406
15,3,37,-420
15,3,37,-418
15,3,37,-419
15,3,37,-377
15,3,37,-379
15,3,37,-429
15,3,37,-367
15,3,37,-434
15,3,37,-426
15,3,37,-435
15,3,37,-440
15,3,37,-394
15,3,37,-425
15,3,37,-416
15,3,37,-414
15,3,37,-392
15,3,37,-418
15,3,37,-402
15,3,37,-382
15,3,37,-405
15,3,37,-406
15,3,37,-381
15,3,37,-396
15,3,37,-406
15,3,37,-405
15,3,37,-438
15,3,37,-434
15,3,37,-427
15,3,37,-380
15,3,37,-393
15,3,37,-402
15,3,37,-412
15,3,37,-425
15,3,37,-412
15,3,37,-411
15,3,37,-401
15,3,37,-409
15,3,37,-396
15,3,37,-424
15,3,37,-393
15,3,37,-399
15,3,37,-418
15,3,37,-410
15,3,37,-428
15,3,37,-422
15,3,37,-439
15,3,37,-375
15,3,37,-384
15,3,37,-413
15,3,37,-404
15,3,37,-443
15,3,37,-412
15,3,37,-414
15,3,37,-400
15,3,37,-414
15,3,37,-392
15,3,37,-420
15,3,37,-404
15,3,37,-395
15,3,37,-391
15,3,37,-413
15,3,37,-417
15,3,37,-398
15,3,38,-420
15,3,38,-412
15,3,38,-428
15,3,38,-423
15,3,38,-405
15,3,38,-416
15,3,38,-428
15,3,38,-413
15,3,38,-428
15,3,38,-366
15,3,38,-423
15,3,38,-418
15,3,38,-418
15,3,38,-425
15,3,38,-412
15,3,38,-420
15,3,38,-420
15,3,38,-374
15,3,38,-413
15,3,38,-414
15,3,38,-430
15,3,38,-416
15,3,38,-419
15,3,38,-418
15,3,38,-393
15,3,38,-382
15,3,38,-419
15,3,38,-392
15,3,38,-439
15,3,38,-418
15,3,38,-426
15,3,38,-401
15,3,38,-384
15,3,38,-422
15,3,38,-440
15,3,38,-417
15,3,38,-415
15,3,38,-413
15,3,38,-388
15,3,38,-385
15,3,38,-409
15,3,38,-403
15,3,38,-406
15,3,38,-437
15,3,38,-412
15,3,38,-442
15,3,38,-368
15,3,38,-405
15,3,38,-415
15,3,38,-418
15,3,38,-398
15,3,38,-417
15,3,38,-394
15,3,38,-406
15,3,38,-410
15,3,38,-419
15,3,38,-439
15,3,38,-417
15,3,38,-410
15,3,38,-434
15,3,38,-371
15,3,38,-431
15,3,38,-437
15,3,38,-394
15,3,38,-373
15,3,38,-431
15,3,38,-420
15,3,38,-412
15,3,38,-397
15,3,38,-425
15,3,38,-408
15,3,38,-426
15,3,38,-402
15,3,38,-398
15,3,38,-423
15,3,38,-381
15,3,38,-411
15,3,38,-426
15,3,38,-430
15,3,38,-431
15,3,38,-442
15,3,38,-435
15,3,38,-436
15,3,38,-442
15,3,38,-418
15,3,38,-409
15,3,38,-404
15,3,38,-378
15,3,38,-403
15,3,38,-425
15,3,38,-403
15,3,38,-395
15,3,38,-412
15,3,38,-433
15,3,38,-406
15,3,38,-417
15,3,38,-381
15,3,38,-424
15,3,38,-428
15,3,38,-418
15,3,39,-410
15,3,39,-435
15,3,39,-430
15,3,39,-428
15,3,39,-444
15,3,39,-402
15,3,39,-417
15,3,39,-433
15,3,39,-405
15,3,39,-405
15,3,39,-396
15,3,39,-377
15,3,39,-435
15,3,39,-417
15,3,39,-432
15,3,39,-424
15,3,39,-414
15,3,39,-420
15,3,39,-424
15,3,39,-423
15,3,39,-436
15,3,39,-427
15,3,39,-408
15,3,39,-416
15,3,39,-380
15,3,39,-410
15,3,39,-417
15,3,39,-402
15,3,39,-362
15,3,39,-380
15,3,39,-405
15,3,39,-413
15,3,39,-429
15,3,39,-422
15,3,39,-392
15,3,39,-423
15,3,39,-438
15,3,39,-421
15,3,39,-392
15,3,39,-384
15,3,39,-398
15,3,39,-404
15,3,39,-442
15,3,39,-396
15,3,39,-400
15,3,39,-427
15,3,39,-410
15,3,39,-398
15,3,39,-377
15,3,39,-436
15,3,39,-413
15,3,39,-419
15,3,39,-427
15,3,39,-383
15,3,39,-394
15,3,39,-412
15,3,39,-393
15,3,39,-391
15,3,39,-430
15,3,39,-441
15,3,39,-424
15,3,39,-399
15,3,39,-426
15,3,39,-438
15,3,39,-411
15,3,39,-429
15,3,39,-398
15,3,39,-427
15,3,39,-426
15,3,39,-425
15,3,39,-435
15,3,39,-420
15,3,39,-419
15,3,39,-405
15,3,39,-408
15,3,39,-416
15,3,39,-426
15,3,39,-440
15,3,39,-405
15,3,39,-425
15,3,39,-412
15,3,39,-402
15,3,39,-435
15,3,39,-413
15,3,39,-406
15,3,39,-420
15,3,39,-437
15,3,39,-390
15,3,39,-438
15,3,39,-422
15,3,39,-423
15,3,39,-381
15,3,39,-398
15,3,39,-398
15,3,39,-377
15,3,39,-420
15,3,39,-427
15,3,39,-406
15,3,39,-436
15,3,39,-420
15,3,40,-430
15,3,40,-437
15,3,40,-416
15,3,40,-438
15,3,40,-395
15,3,40,-416
15,3,40,-433
15,3,40,-413
15,3,40,-422
15,3,40,-402
15,3,40,-427
15,3,40,-428
15,3,40,-425
15,3,40,-438
15,3,40,-425
15,3,40,-422
15,3,40,-419
15,3,40,-420
15,3,40,-424
15,3,40,-415
15,3,40,-403
15,3,40,-381
15,3,40,-420
15,3,40,-396
15,3,40,-427
15,3,40,-426
15,3,40,-413
15,3,40,-388
15,3,40,-444
15,3,40,-397
15,3,40,-439
15,3,40,-422
15,3,40,-434
15,3,40,-407
15,3,40,-437
15,3,40,-424
15,3,40,-428
15,3,40,-411
15,3,40,-390
15,3,40,-395
15,3,40,-427
15,3,40,-419
15,3,40,-423
15,3,40,-406
15,3,40,-447
15,3,40,-442
15,3,40,-417
15,3,40,-426
15,3,40,-443
15,3,40,-421
15,3,40,-415
15,3,40,-397
15,3,40,-395
15,3,40,-406
15,3,40,-426
15,3,40,-438
15,3,40,-437
15,3,40,-415
15,3,40,-387
15,3,40,-409
15,3,40,-426
15,3,40,-404
15,3,40,-437
15,3,40,-424
15,3,40,-415
15,3,40,-424
15,3,40,-418
15,3,40,-425
15,3,40,-439
15,3,40,-444
15,3,40,-438
15,3,40,-439
15,3,40,-434
15,3,40,-418
15,3,40,-401
15,3,40,-422
15,3,40,-410
15,3,40,-434
15,3,40,-421
15,3,40,-422
15,3,40,-407
15,3,40,-399
15,3,40,-454
15,3,40,-401
15,3,40,-442
15,3,40,-393
15,3,40,-419
15,3,40,-409
15,3,40,-429
15,3,40,-416
15,3,40,-415
15,3,40,-426
15,3,40,-412
15,3,40,-422
15,3,40,-417
15,3,40,-426
15,3,40,-429
15,3,40,-419
15,3,40,-427
15,3,40,-412
15,3,41,-449
15,3,41,-414
15,3,41,-436
15,3,41,-450
15,3,41,-402
15,3,41,-427
15,3,41,-436
15,3,41,-419
15,3,41,-441
15,3,41,-428
15,3,41,-401
15,3,41,-425
15,3,41,-390
15,3,41,-419
15,3,41,-436
15,3,41,-446
15,3,41,-434
15,3,41,-413
15,3,41,-421
15,3,41,-439
15,3,41,-426
15,3,41,-436
15,3,41,-411
15,3,41,-435
15,3,41,-418
15,3,41,-418
15,3,41,-419
15,3,41,-391
15,3,41,-436
15,3,41,-447
15,3,41,-414
15,3,41,-444
15,3,41,-434
15,3,41,-445
15,3,41,-447
15,3,41,-409
15,3,41,-438
15,3,41,-423
15,3,41,-437
15,3,41,-429
15,3,41,-391
15,3,41,-453
15,3,41,-425
15,3,41,-437
15,3,41,-441
15,3,41,-440
15,3,41,-436
15,3,41,-430
15,3,41,-422
15,3,41,-436
15,3,41,-441
15,3,41,-432
15,3,41,-390
15,3,41,-420
15,3,41,-413
15,3,41,-439
15,3,41,-405
15,3,41,-454
15,3,41,-395
15,3,41,-382
15,3,41,-427
15,3,41,-409
15,3,41,-446
15,3,41,-407
15,3,41,-453
15,3,41,-436
15,3,41,-445
15,3,41,-433
15,3,41,-444
15,3,41,-434
15,3,41,-402
15,3,41,-438
15,3,41,-439
15,3,41,-421
15,3,41,-422
15,3,41,-414
15,3,41,-424
15,3,41,-444
15,3,41,-447
15,3,41,-441
15,3,41,-446
15,3,41,-435
15,3,41,-388
15,3,41,-444
15,3,41,-428
15,3,41,-420
15,3,41,-436
15,3,41,-437
15,3,41,-431
15,3,41,-414
15,3,41,-429
15,3,41,-440
15,3,41,-431
15,3,41,-424
15,3,41,-416
15,3,41,-429
15,3,41,-430
15,3,41,-439
15,3,41,-422
15,3,41,-449
15,3,42,-427
15,3,42,-428
15,3,42,-441
15,3,42,-436
15,3,42,-433
15,3,42,-401
15,3,42,-427
15,3,42,-431
15,3,42,-420
15,3,42,-425
15,3,42,-411
15,3,42,-439
15,3,42,-425
15,3,42,-454
15,3,42,-439
15,3,42,-436
15,3,42,-423
15,3,42,-416
15,3,42,-412
15,3,42,-445
15,3,42,-439
15,3,42,-438
15,3,42,-449
15,3,42,-447
15,3,42,-419
15,3,42,-436
15,3,42,-441
15,3,42,-421
15,3,42,-430
15,3,42,-423
15,3,42,-423
15,3,42,-448
15,3,42,-444
15,3,42,-439
15,3,42,-408
15,3,42,-421
15,3,42,-440
15,3,42,-438
15,3,42,-443
15,3,42,-439
15,3,42,-430
15,3,42,-447
15,3,42,-423
15,3,42,-399
15,3,42,-444
15,3,42,-433
15,3,42,-442
15,3,42,-404
15,3,42,-443
15,3,42,-442
15,3,42,-432
15,3,42,-444
15,3,42,-454
15,3,42,-440
15,3,42,-417
15,3,42,-442
15,3,42,-430
15,3,42,-432
15,3,42,-429
15,3,42,-432
15,3,42,-446
15,3,42,-422
15,3,42,-418
15,3,42,-449
15,3,42,-420
15,3,42,-419
15,3,42,-424
15,3,42,-446
15,3,42,-433
15,3,42,-433
15,3,42,-444
15,3,42,-441
15,3,42,-401
15,3,42,-442
15,3,42,-426
15,3,42,-445
15,3,42,-399
15,3,42,-411
15,3,42,-436
15,3,42,-428
15,3,42,-420
15,3,42,-422
15,3,42,-448
15,3,42,-447
15,3,42,-425
15,3,42,-419
15,3,42,-444
15,3,42,-440
15,3,42,-411
15,3,42,-454
15,3,42,-428
15,3,42,-444
15,3,42,-420
15,3,42,-454
15,3,42,-432
15,3,42,-416
15,3,42,-425
15,3,42,-448
15,3,42,-435
15,3,42,-408
15,3,43,-442
15,3,43,-446
15,3,43,-454
15,3,43,-428
15,3,43,-446
15,3,43,-432
15,3,43,-447
15,3,43,-432
15,3,43,-437
15,3,43,-431
15,3,43,-446
15,3,43,-418
15,3,43,-426
15,3,43,-430
15,3,43,-435
15,3,43,-442
15,3,43,-447
